Some weights of BertForSequenceClassification were not initialized from the model checkpoint at /home/models/bert-base-uncased and are newly initialized: ['classifier.weight', 'classifier.bias']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
[139820500842304] 2024-08-17 18:16:34,288 [INFO] root: clean train dataset: 4422, clean validation dataset: 339
3it [00:00,  3.16it/s][139820500842304] 2024-08-17 18:17:25,566 [INFO] root: Logits Loss: 1.0842028856277466, Feature Loss: 0.22045260667800903
4it [00:01,  3.10it/s][139820500842304] 2024-08-17 18:17:25,891 [INFO] root: Logits Loss: 0.19485612213611603, Feature Loss: 0.0028432731050997972
5it [00:01,  3.08it/s][139820500842304] 2024-08-17 18:17:26,217 [INFO] root: Logits Loss: 1.4383388757705688, Feature Loss: 0.3701510727405548
6it [00:01,  3.08it/s][139820500842304] 2024-08-17 18:17:26,544 [INFO] root: Logits Loss: 0.7616358399391174, Feature Loss: 0.06583388149738312
7it [00:02,  3.07it/s][139820500842304] 2024-08-17 18:17:26,872 [INFO] root: Logits Loss: 1.3077338933944702, Feature Loss: 0.33879730105400085
8it [00:02,  3.06it/s][139820500842304] 2024-08-17 18:17:27,197 [INFO] root: Logits Loss: 1.4605604410171509, Feature Loss: 0.41564279794692993
9it [00:02,  3.06it/s][139820500842304] 2024-08-17 18:17:27,523 [INFO] root: Logits Loss: 0.12898831069469452, Feature Loss: 0.0005745337693952024
10it [00:03,  3.06it/s][139820500842304] 2024-08-17 18:17:27,850 [INFO] root: Logits Loss: 0.9694819450378418, Feature Loss: 0.15474484860897064
11it [00:03,  3.06it/s][139820500842304] 2024-08-17 18:17:28,176 [INFO] root: Logits Loss: 1.608728289604187, Feature Loss: 0.3427432179450989
12it [00:03,  3.06it/s][139820500842304] 2024-08-17 18:17:28,502 [INFO] root: Logits Loss: 0.3783494830131531, Feature Loss: 0.010348132811486721
13it [00:04,  3.06it/s][139820500842304] 2024-08-17 18:17:28,830 [INFO] root: Logits Loss: 0.5246357321739197, Feature Loss: 0.07846180349588394
14it [00:04,  3.06it/s][139820500842304] 2024-08-17 18:17:29,156 [INFO] root: Logits Loss: 1.081578254699707, Feature Loss: 0.13127711415290833
15it [00:04,  3.06it/s][139820500842304] 2024-08-17 18:17:29,483 [INFO] root: Logits Loss: 0.6490684747695923, Feature Loss: 0.10834921896457672
16it [00:05,  3.06it/s][139820500842304] 2024-08-17 18:17:29,810 [INFO] root: Logits Loss: 0.9540451765060425, Feature Loss: 0.2002570480108261
17it [00:05,  3.06it/s][139820500842304] 2024-08-17 18:17:30,135 [INFO] root: Logits Loss: 0.4692108929157257, Feature Loss: 0.13985790312290192
18it [00:05,  3.05it/s][139820500842304] 2024-08-17 18:17:30,464 [INFO] root: Logits Loss: 0.27242591977119446, Feature Loss: 0.006701294798403978
19it [00:06,  3.05it/s][139820500842304] 2024-08-17 18:17:30,791 [INFO] root: Logits Loss: 2.156646251678467, Feature Loss: 0.5274029970169067
20it [00:06,  3.05it/s][139820500842304] 2024-08-17 18:17:31,115 [INFO] root: Logits Loss: 1.0779982805252075, Feature Loss: 0.21222850680351257
21it [00:06,  3.06it/s][139820500842304] 2024-08-17 18:17:31,442 [INFO] root: Logits Loss: 0.10471935570240021, Feature Loss: 0.0003365062002558261
22it [00:07,  3.06it/s][139820500842304] 2024-08-17 18:17:31,769 [INFO] root: Logits Loss: 0.8067685961723328, Feature Loss: 0.1823575496673584
23it [00:07,  3.06it/s][139820500842304] 2024-08-17 18:17:32,094 [INFO] root: Logits Loss: 1.4664561748504639, Feature Loss: 0.30234959721565247
24it [00:07,  3.06it/s][139820500842304] 2024-08-17 18:17:32,422 [INFO] root: Logits Loss: 0.9460387825965881, Feature Loss: 0.07585399597883224
25it [00:08,  3.06it/s][139820500842304] 2024-08-17 18:17:32,751 [INFO] root: Logits Loss: 0.7942028045654297, Feature Loss: 0.1765478551387787
26it [00:08,  3.05it/s][139820500842304] 2024-08-17 18:17:33,078 [INFO] root: Logits Loss: 0.34674444794654846, Feature Loss: 0.06726393103599548
27it [00:08,  3.06it/s][139820500842304] 2024-08-17 18:17:33,413 [INFO] root: Logits Loss: 0.329603910446167, Feature Loss: 0.011721237562596798
28it [00:09,  3.06it/s][139820500842304] 2024-08-17 18:17:33,739 [INFO] root: Logits Loss: 0.267952561378479, Feature Loss: 0.013846100308001041
